energy_w2,eq_w2,adjoint_loss,_step,_runtime,adjoint_buffer_size,dist_w2,_timestamp
,,25.841279983520508,446,1123.802512881,10000,,1788770397.5618637
,,26.069215774536133,447,1125.385142868,10000,,1788770399.1264822
,,26.45551300048828,448,1126.976467638,10000,,1788770400.7089782
,,26.694835662841797,449,1128.56988386,10000,,1788770402.30043
,,26.941875457763672,450,1130.305509122,10000,,1788770403.8938367
,,26.641796112060547,451,1131.893473083,10000,,1788770405.6294825
,,27.087867736816406,452,1133.48881208,10000,,1788770407.2174041
,,27.014928817749023,453,1135.075638168,10000,,1788770408.812782
,,26.66106605529785,454,1136.677239393,10000,,1788770410.399586
,,26.83922576904297,455,1138.275179443,10000,,1788770412.001206
,,27.038667678833008,456,1139.998793963,10000,,1788770413.5991313
,,27.14242172241211,457,1141.593002912,10000,,1788770415.3227508
,,27.001943588256836,458,1143.182899203,10000,,1788770416.9169586
,,26.92078399658203,459,1144.755224334,10000,,1788770418.5068562
,,26.652822494506836,460,1146.343205323,10000,,1788770420.0791988
,,26.528522491455078,461,1147.929477555,10000,,1788770421.6671638
,,26.291677474975586,462,1149.515869436,10000,,1788770423.2534525
,,26.260181427001953,463,1151.099450698,10000,,1788770424.839832
,,26.28221893310547,464,1152.693961139,10000,,1788770426.4234345
,,26.229806900024414,465,1154.289074801,10000,,1788770428.017926
,,26.557151794433594,466,1155.869984658,10000,,1788770429.6130385
,,26.42731285095215,467,1157.591359889,10000,,1788770431.1940048
,,25.8958740234375,468,1159.16495919,10000,,1788770432.9153295
,,26.160076141357422,469,1160.764817602,10000,,1788770434.4888778
,,26.212499618530273,470,1162.346344383,10000,,1788770436.0888634
,,26.328824996948242,471,1163.918268834,10000,,1788770437.6704116
,,26.63214111328125,472,1165.616190735,10000,,1788770439.2423043
,,26.455434799194336,473,1167.205405197,10000,,1788770440.9401522
,,25.952760696411133,474,1168.791691133,10000,,1788770442.5294464
,,26.130632400512695,475,1170.361580739,10000,,1788770444.11572
,,26.671987533569336,476,1171.935745706,10000,,1788770445.685673
,,26.37432098388672,477,1173.521947703,10000,,1788770447.2598171
,,26.047266006469727,478,1175.103158753,10000,,1788770448.845986
,,26.594402313232422,479,1176.69044917,10000,,1788770450.4271975
,,26.570215225219727,480,1178.28403662,10000,,1788770452.0143676
,,26.626161575317383,481,1179.857669306,10000,,1788770453.6079783
,,27.021150588989258,482,1181.442430326,10000,,1788770455.1816547
,,27.455488204956055,483,1183.172717314,10000,,1788770456.7663817
,,27.265722274780273,484,1184.767048384,10000,,1788770458.4966717
,,27.162569046020508,485,1186.359188844,10000,,1788770460.0910685
,,26.71877670288086,486,1187.936003526,10000,,1788770461.6831431
,,27.001720428466797,487,1189.520095327,10000,,1788770463.2599168
,,27.24799156188965,488,1191.104434107,10000,,1788770464.8440278
,,27.473642349243164,489,1192.82411733,10000,,1788770466.428402
,,26.770252227783203,490,1194.415435331,10000,,1788770468.1480236
,,26.936141967773438,491,1196.00652671,10000,,1788770469.739389
,,27.123685836791992,492,1197.604741772,10000,,1788770471.3304548
,,26.84343719482422,493,1199.198828689,10000,,1788770472.9285822
,,27.167747497558594,494,1200.783071632,10000,,1788770474.5228062
,,26.84369468688965,495,1202.396176785,10000,,1788770476.1070378
,,26.840425491333008,496,1203.988592101,10000,,1788770477.7200902
,,26.885343551635742,497,1205.581657271,10000,,1788770479.3125627
,,26.691543579101562,498,1207.177842287,10000,,1788770480.905629
,,26.499366760253906,499,1208.946500897,10000,,1788770482.5017104
4.052801865763373,1.3613306283950806,26.7634220123291,500,1290.288390351,10000,0.4289720188423889,1788770563.9909542
,,26.652076721191406,501,1291.870041642,10000,,1788770565.6123195
,,26.273401260375977,502,1293.449940874,10000,,1788770567.1939976
,,26.128522872924805,503,1295.042729811,10000,,1788770568.773877
,,25.88815689086914,504,1296.788970915,10000,,1788770570.366686
,,25.434715270996094,505,1298.381394909,10000,,1788770572.112914
,,25.850200653076172,506,1299.962451846,10000,,1788770573.705207
,,25.321107864379883,507,1301.544004766,10000,,1788770575.2863824
,,25.6745548248291,508,1303.140026252,10000,,1788770576.8679614
,,26.15914535522461,509,1304.731401282,10000,,1788770578.463985
,,26.527694702148438,510,1306.340753297,10000,,1788770580.0553486
,,26.170259475708008,511,1307.917678817,10000,,1788770581.6647136
,,26.286396026611328,512,1309.494032853,10000,,1788770583.2416387
,,25.959327697753906,513,1311.09556611,10000,,1788770584.817902
,,25.943008422851562,514,1312.679239113,10000,,1788770586.4195845
,,26.41619110107422,515,1314.422470058,10000,,1788770588.0032108
,,26.417539596557617,516,1315.995109009,10000,,1788770589.7465024
,,26.305368423461914,517,1317.579089569,10000,,1788770591.3191307
,,26.250139236450195,518,1319.158899768,10000,,1788770592.9031322
,,25.948564529418945,519,1320.7472268,10000,,1788770594.4829338
,,25.802221298217773,520,1322.342060996,10000,,1788770596.071264
,,25.697954177856445,521,1324.056030838,10000,,1788770597.6661077
,,25.46242904663086,522,1325.644077597,10000,,1788770599.3800106
,,25.873676300048828,523,1327.219572743,10000,,1788770600.968072
,,25.613309860229492,524,1328.815931033,10000,,1788770602.543606
,,26.085664749145508,525,1330.389879775,10000,,1788770604.139953
,,25.695297241210938,526,1331.959535286,10000,,1788770605.7138782
,,25.762916564941406,527,1333.551023972,10000,,1788770607.2835877
,,25.87824058532715,528,1335.133704285,10000,,1788770608.8750708
,,26.171037673950195,529,1336.723677992,10000,,1788770610.4577594
,,25.25884437561035,530,1338.310112781,10000,,1788770612.047749
,,25.398954391479492,531,1340.027591425,10000,,1788770613.6341496
,,25.51727294921875,532,1341.635043783,10000,,1788770615.3516045
,,25.23202896118164,533,1343.225923684,10000,,1788770616.9590542
,,25.107202529907227,534,1344.816665115,10000,,1788770618.5499756
,,24.951099395751953,535,1346.405898474,10000,,1788770620.140739
,,25.392763137817383,536,1347.986626227,10000,,1788770621.729923
,,25.557022094726562,537,1349.700807139,10000,,1788770623.310678
,,25.67959213256836,538,1351.278800343,10000,,1788770625.0248306
,,26.01647186279297,539,1352.862884799,10000,,1788770626.6028101
,,26.271574020385742,540,1354.440663234,10000,,1788770628.1867993
,,26.751035690307617,541,1356.033060415,10000,,1788770629.7646997
,,26.735490798950195,542,1357.618668531,10000,,1788770631.3571026
,,27.11135482788086,543,1359.202667192,10000,,1788770632.9425933
,,27.35088539123535,544,1360.784851929,10000,,1788770634.5266967
,,27.305456161499023,545,1362.365520868,10000,,1788770636.1088803
,,27.487985610961914,546,1363.952224012,10000,,1788770637.6895492
,,26.744064331054688,547,1365.537760901,10000,,1788770639.2762516
,,26.98288345336914,548,1367.26452778,10000,,1788770640.861831
,,27.01055335998535,549,1368.849538531,10000,,1788770642.5885403
,,26.797771453857422,550,1370.422159334,10000,,1788770644.1735604
,,26.91794204711914,551,1371.980349683,10000,,1788770645.7461932
,,26.582460403442383,552,1373.548925975,10000,,1788770647.304406
,,26.76439666748047,553,1375.262790193,10000,,1788770648.8729782
,,27.013988494873047,554,1376.834050618,10000,,1788770650.5868502
,,26.795251846313477,555,1378.406649612,10000,,1788770652.1580966
,,26.648149490356445,556,1380.000000364,10000,,1788770653.7306716
,,26.650686264038086,557,1381.581323468,10000,,1788770655.3240118
,,26.55621337890625,558,1383.168899823,10000,,1788770656.9054527
,,26.38311767578125,559,1384.751819257,10000,,1788770658.4929314
,,26.207265853881836,560,1386.337391147,10000,,1788770660.075871
,,25.751220703125,561,1387.92731105,10000,,1788770661.6614065
,,26.294511795043945,562,1389.5125469,10000,,1788770663.2513576
,,26.059436798095703,563,1391.089111172,10000,,1788770664.836564
,,26.4333553314209,564,1392.846480113,10000,,1788770666.4131637
,,26.338233947753906,565,1394.41941087,10000,,1788770668.17053
,,26.37932586669922,566,1396.008207769,10000,,1788770669.7434483
,,26.472997665405273,567,1397.589172747,10000,,1788770671.3322084
,,26.639448165893555,568,1399.160978021,10000,,1788770672.9132187
,,27.071725845336914,569,1400.731791543,10000,,1788770674.485005
,,27.550161361694336,570,1402.441602792,10000,,1788770676.0558364
,,27.676374435424805,571,1404.027144834,10000,,1788770677.7656343
,,27.131357192993164,572,1405.619404696,10000,,1788770679.3512237
,,26.774673461914062,573,1407.211439649,10000,,1788770680.9433644
,,27.150800704956055,574,1408.789643101,10000,,1788770682.5354905
,,27.021451950073242,575,1410.373235123,10000,,1788770684.1137068
,,27.102602005004883,576,1411.970412988,10000,,1788770685.697315
,,26.995508193969727,577,1413.547742357,10000,,1788770687.2944798
,,26.95966148376465,578,1415.127152261,10000,,1788770688.8717847
,,26.538654327392578,579,1416.715507698,10000,,1788770690.4511595
,,26.792724609375,580,1418.502631204,10000,,1788770692.0394263
,,26.833494186401367,581,1420.110115139,10000,,1788770693.8266146
,,26.141801834106445,582,1421.685574035,10000,,1788770695.4340012
,,26.1827392578125,583,1423.281487948,10000,,1788770697.0096025
,,25.698148727416992,584,1424.867822989,10000,,1788770698.6055017
,,26.05056381225586,585,1426.447082102,10000,,1788770700.1918595
,,26.558629989624023,586,1428.153938002,10000,,1788770701.7710977
,,26.291587829589844,587,1429.722112406,10000,,1788770703.4779744
,,25.66558265686035,588,1431.29917862,10000,,1788770705.0461457
,,25.41373062133789,589,1432.870037494,10000,,1788770706.6232166
,,25.209083557128906,590,1434.444283719,10000,,1788770708.1940577
,,25.473661422729492,591,1436.016507072,10000,,1788770709.7683122
,,25.796701431274414,592,1437.589144036,10000,,1788770711.3405406
,,26.425931930541992,593,1439.161054451,10000,,1788770712.9132073
,,26.195920944213867,594,1440.737393945,10000,,1788770714.4851148
,,26.641822814941406,595,1442.30973072,10000,,1788770716.061439
,,26.797014236450195,596,1443.891341434,10000,,1788770717.6338027
,,26.156267166137695,597,1445.598119428,10000,,1788770719.2153976
,,26.850088119506836,598,1447.168107613,10000,,1788770720.9221237
,,26.5633602142334,599,1448.730589695,10000,,1788770722.4920871
4.3903061690748375,1.3458940982818604,26.507627487182617,600,1530.221626004,10000,0.40334679893270575,1788770803.9065242
,,26.655916213989258,601,1531.952413553,10000,,1788770805.5456212
,,27.06747817993164,602,1533.538971729,10000,,1788770807.2764738
,,26.96472930908203,603,1535.122837869,10000,,1788770808.8629906
,,26.986278533935547,604,1536.696506161,10000,,1788770810.4468713
,,26.230915069580078,605,1538.284258152,10000,,1788770812.0205088
,,26.284772872924805,606,1539.884837196,10000,,1788770813.6081674
,,26.709861755371094,607,1541.47548859,10000,,1788770815.2088296
,,26.956884384155273,608,1543.065071006,10000,,1788770816.7995093
,,27.0067081451416,609,1544.656935625,10000,,1788770818.3891158
,,26.730913162231445,610,1546.249146116,10000,,1788770819.9809353
,,26.83344268798828,611,1547.8332736,10000,,1788770821.5731986
,,27.076101303100586,612,1549.609786305,10000,,1788770823.1572804
,,26.70523452758789,613,1551.183244604,10000,,1788770824.9338284
,,26.399274826049805,614,1552.758336681,10000,,1788770826.5072813
,,26.9322509765625,615,1554.333240093,10000,,1788770828.0823367
,,26.934980392456055,616,1555.91878607,10000,,1788770829.6572962
,,27.033998489379883,617,1557.498842835,10000,,1788770831.2428224
,,26.525127410888672,618,1559.225067659,10000,,1788770832.8228874
,,26.65503692626953,619,1560.812335407,10000,,1788770834.5490465
,,27.062789916992188,620,1562.409681295,10000,,1788770836.1363933
,,26.761899948120117,621,1563.999837127,10000,,1788770837.7337227
,,26.491161346435547,622,1565.588971277,10000,,1788770839.3238747
,,26.890581130981445,623,1567.1597518,10000,,1788770840.9130108
,,26.774351119995117,624,1568.73642634,10000,,1788770842.4837353
,,26.949003219604492,625,1570.325678194,10000,,1788770844.0604906
,,26.83197021484375,626,1571.906607602,10000,,1788770845.6497169
,,26.462318420410156,627,1573.497950881,10000,,1788770847.2306406
,,27.150371551513672,628,1575.08748459,10000,,1788770848.8220017
,,27.3924560546875,629,1576.814032698,10000,,1788770850.41145
,,27.345439910888672,630,1578.411735822,10000,,1788770852.1380706
,,26.871618270874023,631,1579.995401807,10000,,1788770853.735782
,,26.328493118286133,632,1581.585164306,10000,,1788770855.3194342
,,26.301925659179688,633,1583.175937872,10000,,1788770856.9092023
,,26.83706283569336,634,1584.885813191,10000,,1788770858.5000021
,,26.4409122467041,635,1586.475489263,10000,,1788770860.2098918
,,26.986059188842773,636,1588.0621561,10000,,1788770861.799511
,,27.122602462768555,637,1589.65336811,10000,,1788770863.386223
,,26.974302291870117,638,1591.242877163,10000,,1788770864.977394
,,27.470542907714844,639,1592.826959204,10000,,1788770866.5669148
,,27.044570922851562,640,1594.408624219,10000,,1788770868.1509728
,,27.970903396606445,641,1596.001726252,10000,,1788770869.732581
,,27.62362289428711,642,1597.591893855,10000,,1788770871.3257525
,,27.2110652923584,643,1599.17192313,10000,,1788770872.9159002
,,26.98273277282715,644,1600.758280799,10000,,1788770874.495945
,,27.440387725830078,645,1602.490505573,10000,,1788770876.0823357
,,27.544767379760742,646,1604.084459318,10000,,1788770877.8145597
,,27.42486000061035,647,1605.673872278,10000,,1788770879.408454
,,27.404497146606445,648,1607.259408637,10000,,1788770880.9978313
,,27.53143882751465,649,1608.84779502,10000,,1788770882.5834432
,,27.174863815307617,650,1610.425746918,10000,,1788770884.1718605
,,27.29168128967285,651,1612.144678489,10000,,1788770885.7497964
,,27.401613235473633,652,1613.721809787,10000,,1788770887.468717
,,27.32939910888672,653,1615.332133224,10000,,1788770889.0458784
,,26.889326095581055,654,1616.906694546,10000,,1788770890.6561723
,,26.709980010986328,655,1618.500120323,10000,,1788770892.230754
,,26.668874740600586,656,1620.083047246,10000,,1788770893.8241656
,,26.367246627807617,657,1621.653914683,10000,,1788770895.4070103
,,26.737354278564453,658,1623.232080882,10000,,1788770896.9779963
,,26.56784439086914,659,1624.818698019,10000,,1788770898.5561056
,,26.66655921936035,660,1626.407171726,10000,,1788770900.1427228
,,26.397958755493164,661,1628.123540141,10000,,1788770901.7312405
,,26.043214797973633,662,1629.713180341,10000,,1788770903.447584
,,26.547828674316406,663,1631.30418019,10000,,1788770905.037228
,,26.3160400390625,664,1632.896212444,10000,,1788770906.6282325
,,26.019441604614258,665,1634.491074995,10000,,1788770908.2202756
,,26.01329803466797,666,1636.074983855,10000,,1788770909.8151147
,,25.919082641601562,667,1637.785070318,10000,,1788770911.3990169
,,25.735877990722656,668,1639.375924182,10000,,1788770913.1091087
,,25.388174057006836,669,1640.967586855,10000,,1788770914.6999614
,,25.880870819091797,670,1642.559331462,10000,,1788770916.2916155
,,25.67413902282715,671,1644.145016431,10000,,1788770917.883375
,,25.582796096801758,672,1645.752943236,10000,,1788770919.4690013
,,25.634489059448242,673,1647.34476474,10000,,1788770921.0769887
,,25.841928482055664,674,1648.933218223,10000,,1788770922.6688101
,,25.990530014038086,675,1650.51757025,10000,,1788770924.257259
,,25.442949295043945,676,1652.092373851,10000,,1788770925.8415837
,,26.23663330078125,677,1653.684419491,10000,,1788770927.4164124
,,25.990516662597656,678,1655.438114393,10000,,1788770929.0083823
,,25.860069274902344,679,1657.029342546,10000,,1788770930.7621295
,,25.53399658203125,680,1658.623734283,10000,,1788770932.353343
,,25.843673706054688,681,1660.219184262,10000,,1788770933.9476569
,,25.76004409790039,682,1661.802598385,10000,,1788770935.5431807
,,26.470909118652344,683,1663.516312592,10000,,1788770937.1266296
,,26.401037216186523,684,1665.102075874,10000,,1788770938.8403816
,,27.300086975097656,685,1666.694419764,10000,,1788770940.4260874
,,27.0297794342041,686,1668.281924952,10000,,1788770942.018469
,,27.2506160736084,687,1669.870102679,10000,,1788770943.6059556
,,27.52667999267578,688,1671.458357456,10000,,1788770945.1941438
,,27.347915649414062,689,1673.047348965,10000,,1788770946.782422
,,27.642040252685547,690,1674.640218078,10000,,1788770948.371392
,,27.55329132080078,691,1676.234888416,10000,,1788770949.964243
,,27.59046173095703,692,1677.823225179,10000,,1788770951.5589497
,,27.241544723510742,693,1679.403902312,10000,,1788770953.147153
,,27.14702606201172,694,1681.135224095,10000,,1788770954.7279463
,,27.09003257751465,695,1682.705009081,10000,,1788770956.4592462
,,26.90923309326172,696,1684.290903639,10000,,1788770958.0290682
,,26.85027313232422,697,1685.877360419,10000,,1788770959.614908
,,27.128307342529297,698,1687.467437048,10000,,1788770961.2013824
,,27.070941925048828,699,1689.056552519,10000,,1788770962.791453
4.171283665994448,1.3555920124053955,26.821279525756836,700,1770.652437894,10000,0.399221267115206,1788771044.331511
,,26.765178680419922,701,1772.231592182,10000,,1788771045.9764485
,,26.559219360351562,702,1773.80399687,10000,,1788771047.5556529
,,26.09271812438965,703,1775.389272666,10000,,1788771049.1280327
,,26.188840866088867,704,1776.965897125,10000,,1788771050.7132852
,,25.845895767211914,705,1778.548227255,10000,,1788771052.289945
,,25.888870239257812,706,1780.139046856,10000,,1788771053.872138
,,26.313854217529297,707,1781.846129797,10000,,1788771055.462972
,,26.343799591064453,708,1783.422808244,10000,,1788771057.1701703
,,26.66973114013672,709,1784.993416311,10000,,1788771058.746838
,,26.263486862182617,710,1786.562571101,10000,,1788771060.3174598
,,26.373546600341797,711,1788.135289336,10000,,1788771061.8866138
,,26.513723373413086,712,1789.719063502,10000,,1788771063.459363
,,26.694433212280273,713,1791.413689694,10000,,1788771065.043098
,,27.037282943725586,714,1792.990494063,10000,,1788771066.737724
,,26.951967239379883,715,1794.569729061,10000,,1788771068.314428
,,26.739057540893555,716,1796.150351364,10000,,1788771069.8937666
,,26.496559143066406,717,1797.721732198,10000,,1788771071.4743264
,,27.325294494628906,718,1799.289645891,10000,,1788771073.045779
,,27.53289222717285,719,1800.874847147,10000,,1788771074.613725
,,27.63662338256836,720,1802.460766435,10000,,1788771076.1988099
,,28.256216049194336,721,1804.054382963,10000,,1788771077.7847862
,,27.60686492919922,722,1805.62859529,10000,,1788771079.378394
,,27.15469741821289,723,1807.202285733,10000,,1788771080.9526122
,,27.40985107421875,724,1808.9212904,10000,,1788771082.5262597
,,27.878469467163086,725,1810.498007583,10000,,1788771084.2453094
,,27.512596130371094,726,1812.068636424,10000,,1788771085.822048
,,27.252300262451172,727,1813.658681623,10000,,1788771087.3926847
,,26.803110122680664,728,1815.244295224,10000,,1788771088.9827268
,,26.567148208618164,729,1816.824071698,10000,,1788771090.5683384
,,27.309921264648438,730,1818.537265051,10000,,1788771092.1480985
,,27.298105239868164,731,1820.11887179,10000,,1788771093.8612807
,,27.209999084472656,732,1821.691106351,10000,,1788771095.4428916
,,27.240798950195312,733,1823.267802837,10000,,1788771097.0151038
,,27.218355178833008,734,1824.853541729,10000,,1788771098.591858
,,27.12853240966797,735,1826.44352941,10000,,1788771100.1775603
,,27.11298370361328,736,1828.030322708,10000,,1788771101.7675688
,,26.521894454956055,737,1829.617073717,10000,,1788771103.354386
,,27.206192016601562,738,1831.199145245,10000,,1788771104.9411352
,,26.537582397460938,739,1832.780888894,10000,,1788771106.5232432
,,26.304580688476562,740,1834.493032601,10000,,1788771108.104872
,,26.283245086669922,741,1836.091587507,10000,,1788771109.8170347
,,26.741445541381836,742,1837.683957552,10000,,1788771111.415599
,,26.62652587890625,743,1839.284583348,10000,,1788771113.0079806
,,26.481956481933594,744,1840.883855164,10000,,1788771114.6085634
,,27.405580520629883,745,1842.481266047,10000,,1788771116.207677
,,26.66925621032715,746,1844.205929876,10000,,1788771117.805326
,,26.68893051147461,747,1845.797949795,10000,,1788771119.52996
,,26.298032760620117,748,1847.393824464,10000,,1788771121.1220064
,,26.335861206054688,749,1848.987741678,10000,,1788771122.717837
,,26.03848648071289,750,1850.577234982,10000,,1788771124.311791
,,26.667028427124023,751,1852.170075251,10000,,1788771125.9012325
,,26.14685821533203,752,1853.759796459,10000,,1788771127.4941134
,,26.20450210571289,753,1855.35161899,10000,,1788771129.0838466
,,26.655967712402344,754,1856.942590266,10000,,1788771130.675678
,,26.14478302001953,755,1858.511112191,10000,,1788771132.2666395
,,27.016864776611328,756,1860.076730355,10000,,1788771133.835177
,,26.553634643554688,757,1861.84366984,10000,,1788771135.400788
,,26.703691482543945,758,1863.434263887,10000,,1788771137.167754
,,26.194631576538086,759,1865.020710564,10000,,1788771138.7583196
,,26.375171661376953,760,1866.587855319,10000,,1788771140.344769
,,26.685888290405273,761,1868.182776827,10000,,1788771141.9119081
,,25.91805648803711,762,1869.925878795,10000,,1788771143.5068219
,,25.901288986206055,763,1871.544270598,10000,,1788771145.2499275
,,26.439252853393555,764,1873.148981432,10000,,1788771146.8683221
,,26.729778289794922,765,1874.757299962,10000,,1788771148.4730167
,,26.727724075317383,766,1876.36766625,10000,,1788771150.081302
,,26.283910751342773,767,1877.963841482,10000,,1788771151.6916816
,,26.2471866607666,768,1879.554717787,10000,,1788771153.2878685
,,26.41183853149414,769,1881.147999179,10000,,1788771154.8787718
,,26.766956329345703,770,1882.739943784,10000,,1788771156.4719906
,,26.571247100830078,771,1884.332061648,10000,,1788771158.0639617
,,26.478992462158203,772,1885.93894825,10000,,1788771159.6561048
,,26.27398109436035,773,1887.680288543,10000,,1788771161.26297
,,26.090700149536133,774,1889.264265267,10000,,1788771163.004278
,,25.85799789428711,775,1890.855856452,10000,,1788771164.5883112
,,25.783349990844727,776,1892.442884409,10000,,1788771166.1799028
,,26.14179039001465,777,1894.032628798,10000,,1788771167.7669234
,,26.561697006225586,778,1895.624060861,10000,,1788771169.3566835
,,26.808683395385742,779,1897.361935004,10000,,1788771170.948062
,,26.27143096923828,780,1898.955435766,10000,,1788771172.6859329
,,26.472614288330078,781,1900.554345585,10000,,1788771174.2794797
,,26.378419876098633,782,1902.14803797,10000,,1788771175.8783984
,,25.996442794799805,783,1903.742708341,10000,,1788771177.4720807
,,26.28000259399414,784,1905.340791698,10000,,1788771179.0667713
,,26.694055557250977,785,1906.94379724,10000,,1788771180.664816
,,27.352527618408203,786,1908.54331022,10000,,1788771182.267818
,,26.901504516601562,787,1910.1379868,10000,,1788771183.8673654
,,27.207534790039062,788,1911.73067061,10000,,1788771185.462023
,,27.610769271850586,789,1913.45236262,10000,,1788771187.0547304
,,27.17884063720703,790,1915.048119573,10000,,1788771188.7764306
,,27.521656036376953,791,1916.648880476,10000,,1788771190.372073
,,27.810617446899414,792,1918.223401604,10000,,1788771191.9729168
,,27.990280151367188,793,1919.806388929,10000,,1788771193.5474427
,,27.980226516723633,794,1921.389112355,10000,,1788771195.1304102
,,28.35820770263672,795,1923.096848478,10000,,1788771196.7131934
,,28.323339462280273,796,1924.666233571,10000,,1788771198.4208853
,,28.31857681274414,797,1926.242239887,10000,,1788771199.9902604
,,27.080307006835938,798,1927.828326117,10000,,1788771201.5662549
,,27.71904754638672,799,1929.394625242,10000,,1788771203.1523755
5.58234784666421,1.232757568359375,27.668004989624023,800,2014.05597922,10000,0.3055756555273016,1788771287.7398522
,,27.91828155517578,801,2015.651356753,10000,,1788771289.3799388
,,28.425443649291992,802,2017.448283257,10000,,1788771290.975348
,,28.508058547973633,803,2019.034080488,10000,,1788771292.7723029
,,27.88812255859375,804,2020.619954955,10000,,1788771294.3580704
,,28.338472366333008,805,2022.188894882,10000,,1788771295.9439256
,,27.871736526489258,806,2023.797386779,10000,,1788771297.512954
,,27.718061447143555,807,2025.387525792,10000,,1788771299.1214154
,,27.38042449951172,808,2027.103851895,10000,,1788771300.7115817
,,26.976612091064453,809,2028.696954322,10000,,1788771302.4278948
,,27.01360511779785,810,2030.300594294,10000,,1788771304.020962
,,26.4277286529541,811,2031.911128013,10000,,1788771305.6246247
,,26.168010711669922,812,2033.509941772,10000,,1788771307.235114
,,26.377853393554688,813,2035.108634584,10000,,1788771308.8339722
,,26.193117141723633,814,2036.712311574,10000,,1788771310.4326172
,,26.449296951293945,815,2038.31599381,10000,,1788771312.0363748
,,25.7769832611084,816,2039.912976671,10000,,1788771313.6400433
,,26.444055557250977,817,2041.513244983,10000,,1788771315.2370288
,,25.969942092895508,818,2043.274112695,10000,,1788771316.8372974
,,26.270029067993164,819,2044.884531872,10000,,1788771318.5981276
,,26.12273597717285,820,2046.511190952,10000,,1788771320.208444
,,26.677541732788086,821,2048.12247936,10000,,1788771321.8351414
,,26.16274642944336,822,2049.719640054,10000,,1788771323.4464946
,,26.341999053955078,823,2051.303202102,10000,,1788771325.0436745
,,26.322370529174805,824,2053.033252912,10000,,1788771326.627265
,,26.249000549316406,825,2054.600672611,10000,,1788771328.3572817
,,25.939868927001953,826,2056.194211434,10000,,1788771329.9246862
,,26.374549865722656,827,2057.775817543,10000,,1788771331.5183032
,,26.826496124267578,828,2059.346554539,10000,,1788771333.0997555
,,26.43380355834961,829,2060.936026287,10000,,1788771334.6705992
,,26.431930541992188,830,2062.517854724,10000,,1788771336.2600853
,,26.442523956298828,831,2064.098643845,10000,,1788771337.841886
,,26.7718505859375,832,2065.700047858,10000,,1788771339.4227042
,,26.435829162597656,833,2067.285152398,10000,,1788771341.0240953
,,26.529640197753906,834,2068.892032911,10000,,1788771342.6091843
,,27.104883193969727,835,2070.626873895,10000,,1788771344.2160656
,,26.58509063720703,836,2072.231234773,10000,,1788771345.9508913
,,26.828170776367188,837,2073.823182975,10000,,1788771347.5551932
,,26.426328659057617,838,2075.413757041,10000,,1788771349.147211
,,26.269380569458008,839,2077.00598569,10000,,1788771350.7378118
,,26.250038146972656,840,2078.600183272,10000,,1788771352.3300269
,,26.664138793945312,841,2080.318031589,10000,,1788771353.9241972
,,25.716955184936523,842,2081.906899198,10000,,1788771355.642024
,,26.352724075317383,843,2083.49574537,10000,,1788771357.2309132
,,26.211503982543945,844,2085.088001085,10000,,1788771358.8198006
,,26.86159896850586,845,2086.673924933,10000,,1788771360.412008
,,25.972261428833008,846,2088.265933755,10000,,1788771361.997888
,,25.865930557250977,847,2089.857616646,10000,,1788771363.58993
,,26.501934051513672,848,2091.44129098,10000,,1788771365.181653
,,26.340539932250977,849,2093.0346466,10000,,1788771366.7653363
,,26.161863327026367,850,2094.62608266,10000,,1788771368.3585606
,,26.904531478881836,851,2096.367718137,10000,,1788771369.9501333
,,27.274396896362305,852,2097.959968219,10000,,1788771371.6918058
,,27.36489486694336,853,2099.547026516,10000,,1788771373.2840183
,,26.813400268554688,854,2101.127723862,10000,,1788771374.8710582
,,27.439353942871094,855,2102.718572912,10000,,1788771376.4517117
,,27.69000244140625,856,2104.301764459,10000,,1788771378.042565
,,27.9715576171875,857,2106.005343116,10000,,1788771379.6258256
,,28.001708984375,858,2107.585873538,10000,,1788771381.3293548
,,27.628684997558594,859,2109.156407745,10000,,1788771382.9099083
,,27.122482299804688,860,2110.734501189,10000,,1788771384.4804764
,,27.34383773803711,861,2112.312571583,10000,,1788771386.058553
,,26.883079528808594,862,2113.892406105,10000,,1788771387.6366298
,,27.3064022064209,863,2115.473909584,10000,,1788771389.216465
,,26.679458618164062,864,2117.055532109,10000,,1788771390.7979558
,,27.780073165893555,865,2118.638868381,10000,,1788771392.3795846
,,27.3355770111084,866,2120.22040012,10000,,1788771393.962902
,,28.203977584838867,867,2121.78300087,10000,,1788771395.5444555
,,27.764375686645508,868,2123.465919783,10000,,1788771397.1070504
,,28.102821350097656,869,2125.043000011,10000,,1788771398.7899709
,,27.80408477783203,870,2126.609087308,10000,,1788771400.3670464
,,27.243566513061523,871,2128.170515092,10000,,1788771401.9331145
,,27.29184341430664,872,2129.745716311,10000,,1788771403.494572
,,26.881275177001953,873,2131.481211533,10000,,1788771405.0697722
,,26.87234115600586,874,2133.063583045,10000,,1788771406.8052888
,,27.569721221923828,875,2134.653793975,10000,,1788771408.3876476
,,27.917448043823242,876,2136.236411829,10000,,1788771409.9778473
,,27.253049850463867,877,2137.824210237,10000,,1788771411.5604753
,,27.45456314086914,878,2139.387946916,10000,,1788771413.1482472
,,27.577604293823242,879,2140.974486277,10000,,1788771414.711982
,,27.647977828979492,880,2142.544681177,10000,,1788771416.298305
,,27.641969680786133,881,2144.114208569,10000,,1788771417.868717
